date,stock_id,HoldingSharesLevel,people,percent,unit
2026-04-30,1232,"50,001-100,000",53,2.36,3784088
2026-04-30,1232,"100,001-200,000",27,2.31,3701456
2026-04-30,1232,"200,001-400,000",13,2.31,3698100
2026-04-30,1232,"400,001-600,000",3,0.93,1489172
2026-04-30,1232,"600,001-800,000",1,0.44,706000
2026-04-30,1232,"800,001-1,000,000",0,0.0,0
2026-04-30,1232,"more than 1,000,001",6,72.34,115726499
2026-04-30,6274,"1,000-5,000",20516,11.1,32352409
2026-04-30,5903,"100,001-200,000",14,1.0,2232865
2026-04-30,5903,"400,001-600,000",4,0.89,1992977
2026-04-30,5903,"600,001-800,000",1,0.31,703000
2026-04-30,1419,"100,001-200,000",39,1.89,5692882
2026-04-30,5903,"30,001-40,000",18,0.28,637195
2026-04-30,1419,"200,001-400,000",21,2.02,6072782
2026-04-30,1234,1-999,15377,0.22,921366
2026-04-30,5903,"200,001-400,000",4,0.48,1072012
2026-04-30,1234,"10,001-15,000",254,0.81,3259560
2026-04-30,1234,"20,001-30,000",130,0.81,3274851
2026-04-30,1234,"30,001-40,000",69,0.6,2444266
2026-04-30,1234,"40,001-50,000",48,0.55,2221059
2026-04-30,1234,"50,001-100,000",90,1.56,6283832
2026-04-30,1234,"100,001-200,000",66,2.38,9576173
2026-04-30,1419,差異數調整（說明4）,0,0.0,0
2026-04-30,1419,total,17301,100.0,300041280
2026-04-30,1419,"more than 1,000,001",48,85.57,256764928
2026-04-30,1419,"800,001-1,000,000",7,2.0,6014590
2026-04-30,1419,"600,001-800,000",7,1.57,4717123
2026-04-30,1419,"400,001-600,000",9,1.45,4367040
2026-04-30,1423,"50,001-100,000",24,1.7,1702115
2026-04-30,1423,"100,001-200,000",24,3.27,3262091
2026-04-30,1234,"200,001-400,000",49,3.48,14004418
2026-04-30,1234,"400,001-600,000",27,3.41,13734714
2026-04-30,1234,"600,001-800,000",20,3.43,13786053
2026-04-30,1234,"800,001-1,000,000",11,2.48,10005492
2026-04-30,1234,"15,001-20,000",163,0.74,2998716
2026-04-30,1234,"5,001-10,000",948,1.87,7535145
2026-04-30,6271,"30,001-40,000",103,1.75,3672621
2026-04-30,1234,"1,000-5,000",7192,3.46,13919887
2026-04-30,6271,"20,001-30,000",211,2.53,5297632
2026-04-30,6271,"15,001-20,000",255,2.22,4641467
2026-04-30,6271,"10,001-15,000",507,3.07,6423890
2026-04-30,6271,"5,001-10,000",1844,6.71,14037418
2026-04-30,6271,"1,000-5,000",23954,20.54,42950190
2026-04-30,6271,1-999,29002,1.35,2830825
2026-04-30,6271,total,56216,100.0,209058024
2026-04-30,4755,"5,001-10,000",326,2.5,2521303
2026-04-30,6214,"400,001-600,000",14,2.58,7029254
2026-04-30,1295,"1,000-5,000",1998,11.15,3845689
2026-04-30,1104,"10,001-15,000",1223,2.09,14400352
2026-04-30,1295,差異數調整（說明4）,0,0.0,0
2026-04-30,1103,差異數調整（說明4）,0,0.0,0
2026-04-30,1219,total,53722,100.0,341238364
2026-04-30,6227,差異數調整（說明4）,0,0.0,0
2026-04-30,6227,total,7381,100.0,76111786
2026-04-30,6227,"more than 1,000,001",1,67.6,51457423
2026-04-30,6227,"800,001-1,000,000",1,1.12,858000
2026-04-30,6227,"600,001-800,000",2,1.99,1521129
2026-04-30,6227,"400,001-600,000",2,1.11,845000
2026-04-30,6227,"200,001-400,000",4,1.46,1117841
2026-04-30,6227,"100,001-200,000",16,2.86,2180000
2026-04-30,6227,"50,001-100,000",27,2.5,1903831
2026-04-30,6227,"40,001-50,000",14,0.86,661005
2026-04-30,6227,"30,001-40,000",31,1.44,1102191
2026-04-30,6227,"20,001-30,000",68,2.31,1763077
2026-04-30,6227,"15,001-20,000",52,1.26,965585
2026-04-30,6227,"10,001-15,000",99,1.62,1235468
2026-04-30,6227,"5,001-10,000",342,3.52,2681462
2026-04-30,6227,"1,000-5,000",4239,9.84,7495497
2026-04-30,6227,1-999,2483,0.42,324277
2026-04-30,1219,差異數調整（說明4）,0,0.0,0
2026-04-30,1219,"more than 1,000,001",51,56.33,192251632
2026-04-30,1103,"800,001-1,000,000",6,0.66,5265164
2026-04-30,1219,"800,001-1,000,000",7,1.77,6057062
2026-04-30,1103,"600,001-800,000",14,1.19,9413856
2026-04-30,1103,"400,001-600,000",27,1.69,13371143
2026-04-30,1103,"200,001-400,000",81,2.79,22063296
2026-04-30,1103,"100,001-200,000",162,2.87,22719214
2026-04-30,6214,"100,001-200,000",77,4.06,11074483
2026-04-30,1423,"30,001-40,000",25,0.86,859656
2026-04-30,1103,"40,001-50,000",121,0.68,5427776
2026-04-30,6214,"50,001-100,000",140,3.67,9998592
2026-04-30,6271,"50,001-100,000",130,4.47,9360810
2026-04-30,1103,total,74713,100.0,790247459
2026-04-30,6214,"600,001-800,000",16,3.92,10697681
2026-04-30,6214,差異數調整（說明4）,0,0.0,0
2026-04-30,1219,1-999,37794,0.42,1467159
2026-04-30,1219,"1,000-5,000",10744,6.33,21604727
2026-04-30,1219,"5,001-10,000",2359,4.67,15957198
2026-04-30,1219,"10,001-15,000",1116,3.78,12910741
2026-04-30,1219,"15,001-20,000",389,1.99,6807396
2026-04-30,1219,"20,001-30,000",483,3.36,11490925
2026-04-30,1219,"30,001-40,000",227,2.26,7731238
2026-04-30,1219,"40,001-50,000",116,1.49,5087349
2026-04-30,1219,"50,001-100,000",241,5.01,17111459
2026-04-30,6214,total,58332,100.0,272243066
2026-04-30,1219,"100,001-200,000",124,4.98,16994121
2026-04-30,6214,"800,001-1,000,000",10,3.35,9126760
2026-04-30,1104,"5,001-10,000",2993,3.1,21342378
2026-04-30,1103,"more than 1,000,001",84,75.47,596472639
2026-04-30,1103,"30,001-40,000",244,1.05,8344185
2026-04-30,1104,"1,000-5,000",14123,4.46,30632555
2026-04-30,1104,1-999,34233,0.45,3157145
2026-04-30,6214,1-999,32666,1.54,4196853
2026-04-30,6214,"1,000-5,000",21949,15.0,40858816
2026-04-30,6214,"5,001-10,000",2009,5.75,15668537
2026-04-30,6214,"10,001-15,000",530,2.48,6752438
2026-04-30,6214,"15,001-20,000",359,2.43,6637259
2026-04-30,6214,"20,001-30,000",278,2.6,7080853
2026-04-30,6214,"30,001-40,000",133,1.73,4735795
2026-04-30,1295,"100,001-200,000",14,5.85,2017460
2026-04-30,6214,"40,001-50,000",83,1.4,3838022
2026-04-30,1103,"50,001-100,000",323,2.8,22129964
2026-04-30,1108,"20,001-30,000",192,1.26,5111238
2026-04-30,6214,"200,001-400,000",39,4.11,11209675
2026-04-30,1103,"15,001-20,000",441,0.95,7566926
2026-04-30,1294,total,4241,100.0,30571563
2026-04-30,1103,"10,001-15,000",1296,1.88,14874701
2026-04-30,6147,"20,001-30,000",432,1.51,11250900
2026-04-30,6147,"50,001-100,000",237,2.35,17540805
2026-04-30,6147,"100,001-200,000",120,2.33,17391845
2026-04-30,6147,"200,001-400,000",77,3.01,22459571
2026-04-30,6147,"400,001-600,000",35,2.29,17107417
2026-04-30,6147,"600,001-800,000",23,2.11,15724113
2026-04-30,6147,"800,001-1,000,000",12,1.5,11238457
2026-04-30,6147,"more than 1,000,001",95,68.86,512756322
2026-04-30,6147,total,88735,100.0,744593539
2026-04-30,1294,"1,000-5,000",983,6.09,1864385
2026-04-30,1294,"5,001-10,000",134,3.26,998075
2026-04-30,1294,"10,001-15,000",48,1.91,585796
2026-04-30,1294,"15,001-20,000",16,0.91,279375
2026-04-30,1294,"20,001-30,000",26,2.04,626171
2026-04-30,1294,"30,001-40,000",16,1.82,557415
2026-04-30,1108,"30,001-40,000",86,0.78,3157456
2026-04-30,1108,"15,001-20,000",314,1.46,5943891
2026-04-30,1104,"40,001-50,000",145,0.96,6603051
2026-04-30,1104,"200,001-400,000",89,3.41,23434867
2026-04-30,6230,"30,001-40,000",8,0.32,277907
2026-04-30,6230,"20,001-30,000",28,0.82,715045
2026-04-30,6230,"15,001-20,000",22,0.45,396711
2026-04-30,6230,"10,001-15,000",57,0.81,704420
2026-04-30,6230,"5,001-10,000",163,1.43,1238863
2026-04-30,6230,"1,000-5,000",2722,5.31,4588451
2026-04-30,6230,1-999,4685,0.39,342211
2026-04-30,1295,1-999,909,0.41,144019
2026-04-30,1294,"50,001-100,000",18,3.82,1168967
2026-04-30,1423,"20,001-30,000",39,0.96,964533
2026-04-30,1103,"20,001-30,000",535,1.59,12611494
2026-04-30,1294,"200,001-400,000",14,13.3,4066045
2026-04-30,6271,"40,001-50,000",65,1.43,2996022
2026-04-30,1294,"800,001-1,000,000",1,2.73,835772
2026-04-30,1294,"more than 1,000,001",4,39.84,12180133
2026-04-30,1103,"5,001-10,000",2834,2.38,18856548
2026-04-30,1103,"1,000-5,000",14012,3.53,27928676
2026-04-30,1103,1-999,54533,0.4,3201877
2026-04-30,1219,"200,001-400,000",47,3.75,12803399
2026-04-30,1219,"400,001-600,000",16,2.27,7764217
2026-04-30,1219,"600,001-800,000",8,1.52,5199741
2026-04-30,1104,"15,001-20,000",516,1.34,9210899
2026-04-30,1104,"30,001-40,000",268,1.35,9312045
2026-04-30,6147,"15,001-20,000",524,1.3,9706389
2026-04-30,1294,"100,001-200,000",16,8.15,2491939
2026-04-30,1294,"400,001-600,000",2,3.02,925000
2026-04-30,6147,"30,001-40,000",182,0.87,6516892
2026-04-30,1294,"600,001-800,000",5,11.1,3394875
2026-04-30,1294,差異數調整（說明4）,0,0.0,0
2026-04-30,1294,"40,001-50,000",11,1.56,478316
2026-04-30,6147,"40,001-50,000",127,0.79,5926590
2026-04-30,6147,差異數調整（說明4）,0,0.0,0
2026-04-30,1108,差異數調整（說明4）,0,0.0,0
2026-04-30,1108,total,12789,100.0,404738049
2026-04-30,1108,"more than 1,000,001",48,76.33,308941919
2026-04-30,1108,"800,001-1,000,000",4,0.93,3784567
2026-04-30,1108,"600,001-800,000",6,1.04,4212316
2026-04-30,1108,"400,001-600,000",21,2.56,10382509
2026-04-30,1108,"200,001-400,000",40,2.73,11082344
2026-04-30,1108,"100,001-200,000",71,2.52,10225648
2026-04-30,1108,"50,001-100,000",123,2.19,8884025
2026-04-30,1108,"40,001-50,000",72,0.83,3369277
2026-04-30,1295,"15,001-20,000",41,2.08,719340
2026-04-30,1231,"400,001-600,000",7,1.08,3228784
2026-04-30,5878,"more than 1,000,001",7,64.27,16084023
2026-04-30,5533,"1,000-5,000",2457,1.93,5526372
2026-04-30,6277,total,10863,100.0,119471166
2026-04-30,1231,"10,001-15,000",776,3.14,9392919
2026-04-30,5878,total,1823,100.0,25024303
2026-04-30,1231,"600,001-800,000",1,0.2,600700
2026-04-30,1231,"800,001-1,000,000",2,0.66,1973700
2026-04-30,1231,"more than 1,000,001",17,62.95,187884921
2026-04-30,1231,total,35783,100.0,298454475
2026-04-30,1231,差異數調整（說明4）,0,0.0,0
2026-04-30,5878,差異數調整（說明4）,0,0.0,0
2026-04-30,1435,差異數調整（說明4）,0,0.0,0
2026-04-30,1435,total,33403,100.0,139780080
2026-04-30,1435,"more than 1,000,001",19,93.06,130090802
2026-04-30,1435,"800,001-1,000,000",0,0.0,0
2026-04-30,1435,"600,001-800,000",1,0.5,700000
2026-04-30,1435,"400,001-600,000",4,1.33,1862000
2026-04-30,1435,"200,001-400,000",2,0.4,572000
2026-04-30,5878,"800,001-1,000,000",0,0.0,0
2026-04-30,5878,"400,001-600,000",3,5.89,1474736
2026-04-30,1436,"30,001-40,000",58,1.04,2024944
2026-04-30,5878,"200,001-400,000",2,1.73,434509
2026-04-30,1436,"20,001-30,000",136,1.73,3367568
2026-04-30,1436,"15,001-20,000",113,1.02,1985676
2026-04-30,1436,"10,001-15,000",259,1.65,3204873
2026-04-30,1436,"5,001-10,000",699,2.51,4879601
2026-04-30,1436,"1,000-5,000",4714,5.03,9778293
2026-04-30,1436,1-999,7733,0.85,1655533
2026-04-30,5878,1-999,597,0.3,75701
2026-04-30,5878,"1,000-5,000",982,7.62,1907041
2026-04-30,5878,"5,001-10,000",127,3.72,931106
2026-04-30,1437,"40,001-50,000",42,0.95,1929508
2026-04-30,1444,"5,001-10,000",6242,4.23,42212686
2026-04-30,5878,"20,001-30,000",25,2.48,622313
2026-04-30,1436,"40,001-50,000",27,0.63,1238250
2026-04-30,5533,1-999,1872,0.14,417130
2026-04-30,1437,"5,001-10,000",543,1.89,3833029
2026-04-30,1437,"1,000-5,000",2846,2.88,5824996
2026-04-30,1231,"15,001-20,000",368,2.16,6470829
2026-04-30,1231,"20,001-30,000",335,2.75,8219318
2026-04-30,1231,"30,001-40,000",148,1.73,5192761
2026-04-30,1231,"40,001-50,000",66,0.98,2953592
2026-04-30,1231,"50,001-100,000",142,3.25,9728828
2026-04-30,6277,"1,000-5,000",6598,11.46,13699092
2026-04-30,6277,"10,001-15,000",339,3.62,4330446
2026-04-30,1436,"50,001-100,000",76,2.77,5383723
2026-04-30,6277,"15,001-20,000",193,2.94,3514066
2026-04-30,1437,"20,001-30,000",123,1.46,2963091
2026-04-30,1437,"15,001-20,000",102,0.9,1818918
2026-04-30,5878,"10,001-15,000",28,1.4,351742
2026-04-30,1437,"10,001-15,000",228,1.36,2753681
2026-04-30,6277,"more than 1,000,001",18,43.79,52321370
2026-04-30,1231,"200,001-400,000",21,1.89,5659047
2026-04-30,5878,"30,001-40,000",9,1.32,332458
2026-04-30,6277,"800,001-1,000,000",4,2.91,3486047
2026-04-30,6277,"600,001-800,000",6,3.42,4095226
2026-04-30,6277,"400,001-600,000",11,4.53,5412850
2026-04-30,6277,"200,001-400,000",17,3.72,4450063
2026-04-30,6277,"100,001-200,000",31,3.5,4182262
2026-04-30,6277,"50,001-100,000",83,4.73,5653579
2026-04-30,6277,"40,001-50,000",58,2.23,2666805
2026-04-30,1437,1-999,4705,0.31,637211
2026-04-30,6277,"30,001-40,000",75,2.23,2670928
2026-04-30,6277,"20,001-30,000",172,3.66,4379215
2026-04-30,1436,"100,001-200,000",27,1.9,3699781
2026-04-30,5878,"15,001-20,000",22,1.59,398753
2026-04-30,5546,"15,001-20,000",22,0.48,399250
2026-04-30,5878,"600,001-800,000",1,2.4,602588
2026-04-30,1231,"100,001-200,000",52,2.47,7374764
2026-04-30,1438,"40,001-50,000",21,0.87,969525
2026-04-30,5878,"50,001-100,000",7,1.97,493966
2026-04-30,1227,"1,000-5,000",32011,7.61,69702415
2026-04-30,1227,"15,001-20,000",1128,2.25,20657916
2026-04-30,1227,"20,001-30,000",984,2.72,24901315
2026-04-30,1227,"30,001-40,000",463,1.78,16335214
2026-04-30,1227,"40,001-50,000",294,1.48,13605696
2026-04-30,1227,"50,001-100,000",517,3.98,36438247
2026-04-30,1438,差異數調整（說明4）,0,0.0,0
2026-04-30,1438,total,5055,100.0,111205759
2026-04-30,1438,"more than 1,000,001",18,76.09,84623616
2026-04-30,1438,"800,001-1,000,000",3,2.59,2881972
2026-04-30,1229,1-999,33600,0.46,8385453
2026-04-30,1229,"5,001-10,000",11184,4.43,79566271
2026-04-30,1437,"100,001-200,000",57,3.61,7292064
2026-04-30,1229,total,101607,100.0,1795960668
2026-04-30,6277,差異數調整（說明4）,0,0.0,0
2026-04-30,5876,"50,001-100,000",1339,1.98,96619855
2026-04-30,5876,"100,001-200,000",1041,3.01,146754428
2026-04-30,5876,"200,001-400,000",721,4.21,204728232
2026-04-30,5876,"400,001-600,000",253,2.53,123248859
2026-04-30,5876,"600,001-800,000",125,1.8,87622611
2026-04-30,5876,"800,001-1,000,000",79,1.42,69488747
2026-04-30,5876,"more than 1,000,001",373,80.29,3903500253
2026-04-30,5876,total,58413,100.0,4861603140
2026-04-30,5876,差異數調整（說明4）,0,0.0,0
2026-04-30,1437,差異數調整（說明4）,0,0.0,0
2026-04-30,1437,total,8888,100.0,201871284
2026-04-30,1437,"more than 1,000,001",34,65.16,131544080
2026-04-30,6278,"1,000-5,000",11105,6.83,19983820
2026-04-30,1437,"400,001-600,000",18,4.23,8542050
2026-04-30,5878,"40,001-50,000",6,1.07,268959
2026-04-30,6278,"5,001-10,000",1012,2.73,8008041
2026-04-30,1437,"600,001-800,000",15,5.19,10491163
2026-04-30,1438,"100,001-200,000",18,2.36,2629103
2026-04-30,1438,"50,001-100,000",39,2.39,2659407
2026-04-30,5878,"100,001-200,000",7,4.18,1046408
2026-04-30,1437,"30,001-40,000",59,1.03,2091835
2026-04-30,1437,"50,001-100,000",82,2.78,5627489
2026-04-30,6278,"15,001-20,000",158,1.0,2938103
2026-04-30,1438,"200,001-400,000",13,3.22,3580993
2026-04-30,1227,"200,001-400,000",63,1.83,16797273
2026-04-30,1227,"400,001-600,000",24,1.25,11448910
2026-04-30,1227,"600,001-800,000",10,0.76,6961599
2026-04-30,1227,"800,001-1,000,000",7,0.69,6383565
2026-04-30,1227,"more than 1,000,001",27,64.9,593972042
2026-04-30,1227,total,55540,100.0,915089591
2026-04-30,1231,"1,000-5,000",14238,9.99,29815874
2026-04-30,1227,差異數調整（說明4）,0,0.0,0
2026-04-30,1438,"30,001-40,000",21,0.66,734581
2026-04-30,1227,1-999,11611,0.26,2383247
2026-04-30,1227,"10,001-15,000",1983,2.75,25178492
2026-04-30,1438,"20,001-30,000",58,1.33,1487299
2026-04-30,1438,"15,001-20,000",32,0.51,567557
2026-04-30,1438,"10,001-15,000",79,0.89,996694
2026-04-30,1438,"5,001-10,000",209,1.41,1574285
2026-04-30,1438,"1,000-5,000",1719,2.89,3218930
2026-04-30,1438,1-999,2817,0.53,599535
2026-04-30,1227,"100,001-200,000",163,2.4,21975860
2026-04-30,1438,"400,001-600,000",5,2.22,2471511
2026-04-30,1229,"1,000-5,000",43555,5.48,98509764
2026-04-30,1438,"600,001-800,000",3,1.98,2210751
2026-04-30,6278,"10,001-15,000",294,1.27,3742283
2026-04-30,1231,"5,001-10,000",2262,5.43,16216130
2026-04-30,1437,"800,001-1,000,000",10,4.72,9532937
2026-04-30,5546,"1,000-5,000",702,1.59,1315180
2026-04-30,1436,"600,001-800,000",2,0.78,1524733
2026-04-30,5546,"30,001-40,000",18,0.78,643014
2026-04-30,5546,"600,001-800,000",1,0.97,800000
2026-04-30,5546,"5,001-10,000",100,0.91,751388
2026-04-30,6285,"10,001-15,000",711,1.83,8883288
2026-04-30,6285,"15,001-20,000",374,1.4,6781188
2026-04-30,6285,"20,001-30,000",296,1.54,7467030
2026-04-30,1459,total,14569,100.0,358628907
2026-04-30,1442,total,9310,100.0,366211358
2026-04-30,1442,"more than 1,000,001",61,78.18,286336961
2026-04-30,1442,"800,001-1,000,000",12,2.89,10610113
2026-04-30,1442,"600,001-800,000",17,3.42,12534661
2026-04-30,1442,"400,001-600,000",17,2.39,8766705
2026-04-30,1442,"200,001-400,000",38,2.8,10277882
2026-04-30,1442,"100,001-200,000",56,2.13,7826456
2026-04-30,1220,1-999,39928,0.52,930650
2026-04-30,1442,"50,001-100,000",75,1.47,5412624
2026-04-30,1442,"40,001-50,000",44,0.55,2021622
2026-04-30,1442,"30,001-40,000",53,0.5,1832414
2026-04-30,1442,"20,001-30,000",107,0.74,2711821
2026-04-30,1442,"15,001-20,000",120,0.6,2214939
2026-04-30,1442,"10,001-15,000",193,0.68,2508515
2026-04-30,1442,"5,001-10,000",603,1.26,4623230
2026-04-30,1442,"1,000-5,000",3781,2.12,7770412
2026-04-30,1442,1-999,4133,0.2,763003
2026-04-30,1442,差異數調整（說明4）,0,0.0,0
2026-04-30,1459,差異數調整（說明4）,1,-0.01,-60000
2026-04-30,1220,"5,001-10,000",748,3.47,6150814
2026-04-30,1459,"more than 1,000,001",43,78.77,282522648
2026-04-30,1459,"30,001-40,000",53,0.53,1930610
2026-04-30,1440,1-999,53434,0.21,3544727
2026-04-30,5546,"400,001-600,000",5,2.83,2335073
2026-04-30,5533,"50,001-100,000",135,3.38,9653848
2026-04-30,1440,"1,000-5,000",31163,4.1,68021000
2026-04-30,5546,"200,001-400,000",11,3.82,3152995
2026-04-30,6278,"50,001-100,000",109,2.69,7869404
2026-04-30,5546,"50,001-100,000",22,1.73,1426797
2026-04-30,5546,"800,001-1,000,000",1,0.98,809458
2026-04-30,5546,"more than 1,000,001",10,79.73,65660481
2026-04-30,5546,total,1362,100.0,82353402
2026-04-30,6278,差異數調整（說明4）,0,0.0,0
2026-04-30,5546,差異數調整（說明4）,0,0.0,0
2026-04-30,6278,total,20035,100.0,292398353
2026-04-30,6278,"more than 1,000,001",54,63.89,186827839
2026-04-30,6278,"800,001-1,000,000",9,2.8,8198187
2026-04-30,6278,"600,001-800,000",14,3.47,10168918
2026-04-30,6278,"400,001-600,000",24,4.12,12059290
2026-04-30,6278,"200,001-400,000",45,4.27,12500126
2026-04-30,1459,"40,001-50,000",34,0.43,1567354
2026-04-30,6278,"100,001-200,000",73,3.57,10449448
2026-04-30,1440,"600,001-800,000",38,1.61,26675143
2026-04-30,5546,"10,001-15,000",30,0.45,371647
2026-04-30,5533,"100,001-200,000",81,3.85,11007249
2026-04-30,5546,"20,001-30,000",32,0.97,803237
2026-04-30,1440,"400,001-600,000",77,2.25,37370699
2026-04-30,1440,"200,001-400,000",157,2.67,44336995
2026-04-30,1440,"100,001-200,000",326,2.76,45778294
2026-04-30,1440,"50,001-100,000",659,2.91,48284945
2026-04-30,1440,"40,001-50,000",338,0.94,15738246
2026-04-30,1440,"30,001-40,000",470,1.01,16761026
2026-04-30,1440,"20,001-30,000",1028,1.58,26295865
2026-04-30,1440,"15,001-20,000",1144,1.28,21304509
2026-04-30,1440,"10,001-15,000",1816,1.37,22860709
2026-04-30,1440,"5,001-10,000",5567,2.63,43650014
2026-04-30,1459,"50,001-100,000",91,1.8,6456971
2026-04-30,5536,total,31521,100.0,124080930
2026-04-30,5546,1-999,374,0.04,39485
2026-04-30,5533,"400,001-600,000",20,3.21,9172442
2026-04-30,6285,"800,001-1,000,000",7,1.31,6369627
2026-04-30,5533,"600,001-800,000",11,2.61,7472898
2026-04-30,1220,差異數調整（說明4）,0,0.0,0
2026-04-30,1220,"20,001-30,000",145,2.13,3778191
2026-04-30,1220,"30,001-40,000",55,1.1,1956156
2026-04-30,1220,"40,001-50,000",41,1.08,1927335
2026-04-30,1220,"50,001-100,000",108,4.39,7788292
2026-04-30,1220,"100,001-200,000",50,3.88,6877460
2026-04-30,5536,1-999,24262,1.44,1793203
2026-04-30,5536,"1,000-5,000",5891,8.88,11027325
2026-04-30,5536,"5,001-10,000",590,3.48,4325586
2026-04-30,5536,"10,001-15,000",205,2.09,2595105
2026-04-30,5536,"15,001-20,000",110,1.6,1995571
2026-04-30,5536,"20,001-30,000",118,2.32,2884463
2026-04-30,5536,"30,001-40,000",67,1.91,2378409
2026-04-30,1220,"200,001-400,000",42,6.37,11287907
2026-04-30,1220,"400,001-600,000",8,2.2,3895920
2026-04-30,1220,"600,001-800,000",6,2.47,4381989
2026-04-30,1220,"800,001-1,000,000",5,2.47,4387579
2026-04-30,1220,"more than 1,000,001",27,60.33,106835892
2026-04-30,6278,"40,001-50,000",47,0.72,2117850
2026-04-30,6278,"30,001-40,000",63,0.75,2220506
2026-04-30,6278,"20,001-30,000",159,1.39,4068666
2026-04-30,6277,"5,001-10,000",1067,6.87,8212228
2026-04-30,6277,1-999,2191,0.33,396989
2026-04-30,1436,差異數調整（說明4）,0,0.0,0
2026-04-30,1436,total,13905,100.0,194151795
2026-04-30,1436,"more than 1,000,001",31,73.51,142739946
2026-04-30,1436,"800,001-1,000,000",5,2.31,4501279
2026-04-30,5536,"more than 1,000,001",18,37.09,46021790
2026-04-30,1436,"200,001-400,000",19,2.69,5232387
2026-04-30,5533,"200,001-400,000",48,5.22,14896430
2026-04-30,5536,"800,001-1,000,000",5,3.51,4365390
2026-04-30,1436,"400,001-600,000",6,1.51,2935208
2026-04-30,6285,差異數調整（說明4）,0,0.0,0
2026-04-30,6285,"more than 1,000,001",57,57.48,278055303
2026-04-30,5533,"800,001-1,000,000",8,2.51,7161036
2026-04-30,5533,"more than 1,000,001",34,70.55,201261313
2026-04-30,5533,total,5892,100.0,285244944
2026-04-30,5533,差異數調整（說明4）,0,0.0,0
2026-04-30,1459,"100,001-200,000",45,1.89,6811486
2026-04-30,1459,"200,001-400,000",39,3.04,10919938
2026-04-30,1459,"400,001-600,000",19,2.52,9067776
2026-04-30,1459,"600,001-800,000",13,2.52,9063764
2026-04-30,1459,"800,001-1,000,000",5,1.26,4519559
2026-04-30,1220,"1,000-5,000",5609,6.24,11065716
