date,stock_id,type,value,origin_name
2025-09-30,2718,Revenue,1117501000.0,營業收入
2025-09-30,2365,EPS,0.2,基本每股盈餘
2025-09-30,1304,EPS,-0.45,基本每股盈餘
2025-09-30,2905,EPS,0.59,基本每股盈餘
2025-09-30,6257,EPS,1.68,基本每股盈餘
2025-09-30,2363,EPS,0.26,基本每股盈餘
2025-09-30,2903,EPS,0.49,基本每股盈餘
2025-09-30,3141,Revenue,434702000.0,營業收入
2025-09-30,6263,Revenue,447222000.0,營業收入
2025-09-30,2892,EPS,0.54,基本每股盈餘（元）
2025-09-30,2379,EPS,6.69,基本每股盈餘
2025-09-30,6461,Revenue,7280000.0,營業收入
2025-09-30,2719,Revenue,454025000.0,營業收入
2025-09-30,1303,EPS,0.41,基本每股盈餘
2025-09-30,2891,EPS,1.28,基本每股盈餘（元）
2025-09-30,2382,EPS,4.26,基本每股盈餘
2025-09-30,2890,EPS,0.58,基本每股盈餘（元）
2025-09-30,6269,EPS,-1.92,基本每股盈餘
2025-09-30,2383,EPS,11.19,基本每股盈餘
2025-09-30,2474,EPS,4.62,基本每股盈餘
2025-09-30,2368,EPS,6.49,基本每股盈餘
2025-09-30,2911,EPS,-1.5,基本每股盈餘
2025-09-30,6244,Revenue,793227000.0,營業收入
2025-09-30,2357,EPS,14.21,基本每股盈餘
2025-09-30,3017,EPS,13.67,基本每股盈餘
2025-09-30,2348,EPS,0.36,基本每股盈餘
2025-09-30,6214,EPS,2.07,基本每股盈餘
2025-09-30,3016,EPS,0.05,基本每股盈餘
2025-09-30,2547,EPS,0.03,基本每股盈餘
2025-09-30,2820,EPS,0.33,基本每股盈餘（元）
2025-09-30,2548,EPS,1.1,基本每股盈餘
2025-09-30,1309,EPS,-0.18,基本每股盈餘
2025-09-30,3014,EPS,2.43,基本每股盈餘
2025-09-30,2351,EPS,0.48,基本每股盈餘
2025-09-30,6227,Revenue,4793192000.0,營業收入
2025-09-30,1217,EPS,0.36,基本每股盈餘
2025-09-30,3013,EPS,1.06,基本每股盈餘
2025-09-30,2353,EPS,0.37,基本每股盈餘
2025-09-30,6505,EPS,0.9,基本每股盈餘
2025-09-30,2504,EPS,0.87,基本每股盈餘
2025-09-30,6230,EPS,-2.1,基本每股盈餘
2025-09-30,3008,EPS,53.05,基本每股盈餘
2025-09-30,2354,EPS,0.62,基本每股盈餘
2025-09-30,2597,EPS,3.08,基本每股盈餘
2025-09-30,1308,EPS,-0.26,基本每股盈餘
2025-09-30,2923,EPS,0.14,基本每股盈餘
2025-09-30,2356,EPS,0.76,基本每股盈餘
2025-09-30,6239,EPS,2.08,基本每股盈餘
2025-09-30,2915,EPS,2.7,基本每股盈餘
2025-09-30,2501,EPS,0.53,基本每股盈餘
2025-09-30,2712,EPS,0.22,基本每股盈餘
2025-09-30,1307,EPS,1.05,基本每股盈餘
2025-09-30,2912,EPS,2.85,基本每股盈餘
2025-09-30,2889,EPS,0.29,基本每股盈餘（元）
2025-09-30,1310,EPS,-0.24,基本每股盈餘
2025-09-30,1219,EPS,0.19,基本每股盈餘
2025-09-30,2388,EPS,0.04,基本每股盈餘
2025-09-30,2855,EPS,1.34,基本每股盈餘（元）
2025-09-30,6446,EPS,3.99,基本每股盈餘
2025-09-30,2429,EPS,-0.23,基本每股盈餘
2025-09-30,2809,EPS,0.9,基本每股盈餘（元）
2025-09-30,1233,EPS,0.14,基本每股盈餘
2025-09-30,2852,EPS,0.85,基本每股盈餘（元）
2025-09-30,2851,Revenue,5911867000.0,營業收入
2025-09-30,2436,EPS,1.14,基本每股盈餘
2025-09-30,6409,EPS,7.32,基本每股盈餘
2025-09-30,2461,EPS,0.1,基本每股盈餘
2025-09-30,2812,EPS,0.37,基本每股盈餘（元）
2025-09-30,2850,EPS,3.05,基本每股盈餘（元）
2025-09-30,2439,EPS,2.33,基本每股盈餘
2025-09-30,6285,EPS,1.39,基本每股盈餘
2025-09-30,1232,EPS,1.91,基本每股盈餘
2025-09-30,2849,EPS,0.23,基本每股盈餘（元）
2025-09-30,2441,EPS,1.31,基本每股盈餘
2025-09-30,6414,EPS,6.91,基本每股盈餘
2025-09-30,2838,EPS,0.42,基本每股盈餘（元）
2025-09-30,2449,EPS,1.88,基本每股盈餘
2025-09-30,2460,EPS,-1.46,基本每股盈餘
2025-09-30,2834,EPS,0.35,基本每股盈餘（元）
2025-09-30,1229,EPS,0.71,基本每股盈餘
2025-09-30,6415,EPS,1.76,基本每股盈餘
2025-09-30,2823,Revenue,47864333000.0,營業收入
2025-09-30,2454,EPS,15.84,基本每股盈餘
2025-09-30,2816,Revenue,2946560000.0,營業收入
2025-09-30,6442,EPS,7.03,基本每股盈餘
2025-09-30,1227,EPS,0.41,基本每股盈餘
2025-09-30,2421,EPS,2.55,基本每股盈餘
2025-09-30,2856,EPS,1.01,基本每股盈餘（元）
2025-09-30,2412,EPS,1.22,基本每股盈餘
2025-09-30,2887,EPS,0.59,基本每股盈餘（元）
2025-09-30,6271,EPS,2.28,基本每股盈餘
2025-09-30,2393,EPS,1.29,基本每股盈餘
2025-09-30,2723,EPS,-6.06,基本每股盈餘
2025-09-30,2886,EPS,0.68,基本每股盈餘（元）
2025-09-30,1256,EPS,4.98,基本每股盈餘
2025-09-30,2885,EPS,0.78,基本每股盈餘（元）
2025-09-30,2397,EPS,0.66,基本每股盈餘
2025-09-30,6274,Revenue,8062873000.0,營業收入
2025-09-30,2884,EPS,0.58,基本每股盈餘（元）
2025-09-30,6456,EPS,-0.29,基本每股盈餘
2025-09-30,2399,EPS,0.17,基本每股盈餘
2025-09-30,2471,EPS,1.31,基本每股盈餘
2025-09-30,1236,EPS,0.29,基本每股盈餘
2025-09-30,2883,EPS,0.8,基本每股盈餘（元）
2025-09-30,2406,EPS,-0.15,基本每股盈餘
2025-09-30,6277,EPS,0.85,基本每股盈餘
2025-09-30,2882,EPS,1.95,基本每股盈餘（元）
2025-09-30,2726,Revenue,148295000.0,營業收入
2025-09-30,1225,EPS,0.36,基本每股盈餘
2025-09-30,2408,EPS,0.5,基本每股盈餘
2025-09-30,2881,EPS,2.74,基本每股盈餘（元）
2025-09-30,2462,EPS,0.54,基本每股盈餘
2025-09-30,2880,EPS,0.59,基本每股盈餘（元）
2025-09-30,2409,EPS,-0.17,基本每股盈餘
2025-09-30,6278,EPS,2.38,基本每股盈餘
2025-09-30,2801,EPS,0.42,基本每股盈餘（元）
2025-09-30,1234,EPS,0.61,基本每股盈餘
2025-09-30,2867,Revenue,39076820000.0,營業收入
2025-09-30,1301,EPS,-0.09,基本每股盈餘
2025-09-30,6510,Revenue,1242034000.0,營業收入
2025-09-30,2505,EPS,0.84,基本每股盈餘
2025-09-30,2301,EPS,2.05,基本每股盈餘
2025-09-30,1504,EPS,0.75,基本每股盈餘
2025-09-30,3049,EPS,-0.19,基本每股盈餘
2025-09-30,2201,EPS,0.24,基本每股盈餘
2025-09-30,5538,EPS,0.86,基本每股盈餘
2025-09-30,3048,EPS,0.7,基本每股盈餘
2025-09-30,2516,EPS,0.19,基本每股盈餘
2025-09-30,2204,EPS,1.47,基本每股盈餘
2025-09-30,2537,EPS,-0.05,基本每股盈餘
2025-09-30,1477,EPS,3.48,基本每股盈餘
2025-09-30,3047,EPS,-0.26,基本每股盈餘
2025-09-30,5546,EPS,-0.04,基本每股盈餘
2025-09-30,8044,Revenue,8531649000.0,營業收入
2025-09-30,3046,EPS,1.42,基本每股盈餘
2025-09-30,1102,EPS,1.13,基本每股盈餘
2025-09-30,2207,EPS,10.03,基本每股盈餘
2025-09-30,2538,EPS,0.83,基本每股盈餘
2025-09-30,1466,EPS,-0.26,基本每股盈餘
2025-09-30,3045,EPS,1.19,基本每股盈餘
2025-09-30,2208,EPS,0.05,基本每股盈餘
2025-09-30,5876,EPS,0.95,基本每股盈餘（元）
2025-09-30,3044,EPS,5.62,基本每股盈餘
2025-09-30,2345,EPS,14.0,基本每股盈餘
2025-09-30,6803,Revenue,2655655000.0,營業收入
2025-09-30,1402,EPS,0.42,基本每股盈餘
2025-09-30,3043,EPS,-0.08,基本每股盈餘
2025-09-30,5878,Revenue,201142000.0,營業收入
2025-09-30,2540,EPS,-0.04,基本每股盈餘
2025-09-30,2303,EPS,1.2,基本每股盈餘
2025-09-30,2515,EPS,0.09,基本每股盈餘
2025-09-30,5536,Revenue,11041635000.0,營業收入
2025-09-30,2103,EPS,-0.1,基本每股盈餘
2025-09-30,3050,EPS,0.19,基本每股盈餘
2025-09-30,1516,EPS,0.19,基本每股盈餘
2025-09-30,2059,EPS,33.55,基本每股盈餘
2025-09-30,3105,Revenue,4487879000.0,營業收入
2025-09-30,5525,EPS,-0.08,基本每股盈餘
2025-09-30,8210,EPS,8.01,基本每股盈餘
2025-09-30,3085,Revenue,15516000.0,營業收入
2025-09-30,2534,EPS,0.03,基本每股盈餘
2025-09-30,2061,Revenue,279758000.0,營業收入
2025-09-30,1515,EPS,0.32,基本每股盈餘
2025-09-30,1101,EPS,-1.36,基本每股盈餘
2025-09-30,3062,EPS,-0.32,基本每股盈餘
2025-09-30,2062,EPS,-0.13,基本每股盈餘
2025-09-30,5531,EPS,0.38,基本每股盈餘
2025-09-30,2524,EPS,0.21,基本每股盈餘
2025-09-30,1514,EPS,0.89,基本每股盈餘
2025-09-30,3059,EPS,0.36,基本每股盈餘
2025-09-30,2063,Revenue,275244000.0,營業收入
2025-09-30,5533,EPS,0.06,基本每股盈餘
2025-09-30,3057,EPS,-0.44,基本每股盈餘
2025-09-30,2535,EPS,1.76,基本每股盈餘
2025-09-30,2064,Revenue,399060000.0,營業收入
2025-09-30,8081,EPS,4.54,基本每股盈餘
2025-09-30,3052,EPS,0.29,基本每股盈餘
2025-09-30,1513,EPS,2.31,基本每股盈餘
2025-09-30,5534,EPS,1.28,基本每股盈餘
2025-09-30,2520,EPS,0.57,基本每股盈餘
2025-09-30,3051,EPS,0.26,基本每股盈餘
2025-09-30,2065,Revenue,482937000.0,營業收入
2025-09-30,2536,EPS,-0.17,基本每股盈餘
2025-09-30,3042,EPS,1.49,基本每股盈餘
2025-09-30,1210,EPS,0.93,基本每股盈餘
2025-09-30,2455,EPS,0.86,基本每股盈餘
2025-09-30,5880,EPS,0.38,基本每股盈餘（元）
2025-09-30,2506,EPS,0.07,基本每股盈餘
2025-09-30,6147,Revenue,5543065000.0,營業收入
2025-09-30,1319,EPS,1.11,基本每股盈餘
2025-09-30,3035,EPS,0.58,基本每股盈餘
2025-09-30,2340,EPS,-0.55,基本每股盈餘
2025-09-30,1215,EPS,2.99,基本每股盈餘
2025-09-30,2329,EPS,0.6,基本每股盈餘
2025-09-30,3030,EPS,2.93,基本每股盈餘
2025-09-30,6005,EPS,0.94,基本每股盈餘
2025-09-30,1313,EPS,-0.25,基本每股盈餘
2025-09-30,3031,EPS,0.15,基本每股盈餘
2025-09-30,3034,EPS,6.01,基本每股盈餘
2025-09-30,2546,EPS,3.13,基本每股盈餘
2025-09-30,2330,EPS,17.44,基本每股盈餘
2025-09-30,1314,EPS,-0.24,基本每股盈餘
2025-09-30,6120,EPS,-0.05,基本每股盈餘
2025-09-30,6146,Revenue,1127183000.0,營業收入
2025-09-30,2509,EPS,-0.03,基本每股盈餘
2025-09-30,2545,EPS,-0.53,基本每股盈餘
2025-09-30,3033,EPS,0.69,基本每股盈餘
2025-09-30,6523,Revenue,320759000.0,營業收入
2025-09-30,2337,EPS,-0.47,基本每股盈餘
2025-09-30,2332,EPS,0.02,基本每股盈餘
2025-09-30,3036,EPS,3.4,基本每股盈餘
2025-09-30,2511,EPS,0.06,基本每股盈餘
2025-09-30,2543,EPS,0.71,基本每股盈餘
2025-09-30,5904,Revenue,6400814000.0,營業收入
2025-09-30,3023,EPS,3.05,基本每股盈餘
2025-09-30,3041,EPS,-1.02,基本每股盈餘
2025-09-30,2308,EPS,7.16,基本每股盈餘
2025-09-30,6194,Revenue,334044000.0,營業收入
2025-09-30,2514,EPS,0.63,基本每股盈餘
2025-09-30,1326,EPS,0.3,基本每股盈餘
2025-09-30,3040,EPS,-0.08,基本每股盈餘
2025-09-30,2317,EPS,4.15,基本每股盈餘
2025-09-30,2344,EPS,0.65,基本每股盈餘
2025-09-30,3028,EPS,0.78,基本每股盈餘
2025-09-30,2542,EPS,0.72,基本每股盈餘
2025-09-30,5903,Revenue,28499647000.0,營業收入
2025-09-30,6533,EPS,0.17,基本每股盈餘
2025-09-30,3032,EPS,0.76,基本每股盈餘
2025-09-30,1312,EPS,-1.33,基本每股盈餘
2025-09-30,2324,EPS,0.45,基本每股盈餘
2025-09-30,1321,EPS,-0.13,基本每股盈餘
2025-09-30,1216,EPS,1.06,基本每股盈餘
2025-09-30,3037,EPS,1.44,基本每股盈餘
2025-09-30,2327,EPS,3.1,基本每股盈餘
2025-12-31,4162,EPS,0.91,基本每股盈餘
2025-12-31,6442,EPS,9.59,基本每股盈餘
2025-12-31,1216,Revenue,157699923000.0,營業收入
2025-12-31,1582,EPS,0.47,基本每股盈餘
2025-12-31,4171,EPS,0.05,基本每股盈餘
2025-12-31,1101,EPS,-0.32,基本每股盈餘
2025-12-31,1537,EPS,2.19,基本每股盈餘
2025-12-31,1584,Revenue,637644000.0,營業收入
2025-12-31,6505,Revenue,143815065000.0,營業收入
2025-12-31,6488,EPS,4.61,基本每股盈餘
2025-12-31,6446,EPS,3.98,基本每股盈餘
2025-12-31,1583,EPS,0.92,基本每股盈餘
2025-12-31,6461,EPS,-0.77,基本每股盈餘
2025-12-31,1218,EPS,0.52,基本每股盈餘
2025-12-31,6803,EPS,4.19,基本每股盈餘
2025-12-31,4168,EPS,-0.73,基本每股盈餘
2025-12-31,4175,EPS,1.24,基本每股盈餘
2025-12-31,6533,EPS,-0.52,基本每股盈餘
2025-12-31,1219,Revenue,3785148000.0,營業收入
2025-12-31,6456,EPS,-0.42,基本每股盈餘
2025-12-31,1102,EPS,0.58,基本每股盈餘
2025-12-31,1560,EPS,3.26,基本每股盈餘
2025-12-31,1580,Revenue,1230508000.0,營業收入
2025-12-31,4174,EPS,-9.4,基本每股盈餘
2025-12-31,8044,EPS,-2.07,基本每股盈餘
2025-12-31,1225,EPS,0.5,基本每股盈餘
2025-12-31,4163,EPS,1.57,基本每股盈餘
2025-12-31,1215,Revenue,7579475000.0,營業收入
2025-12-31,1210,EPS,1.66,基本每股盈餘
2025-12-31,6523,EPS,1.94,基本每股盈餘
2025-12-31,1217,EPS,0.11,基本每股盈餘
2025-12-31,4743,EPS,-0.07,基本每股盈餘
2025-12-31,8081,EPS,4.71,基本每股盈餘
2025-12-31,6510,EPS,8.68,基本每股盈餘
2025-12-31,5523,EPS,-0.01,基本每股盈餘
2025-12-31,6415,EPS,2.09,基本每股盈餘
2025-12-31,1326,EPS,-0.05,基本每股盈餘
2025-12-31,1524,EPS,0.67,基本每股盈餘
2025-12-31,5880,EPS,0.33,基本每股盈餘（元）
2025-12-31,5483,EPS,2.64,基本每股盈餘
2025-12-31,5903,Revenue,28820073000.0,營業收入
2025-12-31,1321,Revenue,851994000.0,營業收入
2025-12-31,1525,Revenue,344242000.0,營業收入
2025-12-31,5904,Revenue,6578714000.0,營業收入
2025-12-31,1319,EPS,2.07,基本每股盈餘
2025-12-31,5878,Revenue,240566000.0,營業收入
2025-12-31,5371,Revenue,11296873000.0,營業收入
2025-12-31,1314,EPS,-0.03,基本每股盈餘
2025-12-31,1526,EPS,-0.07,基本每股盈餘
2025-12-31,6120,EPS,-0.02,基本每股盈餘
2025-12-31,5347,EPS,0.95,基本每股盈餘
2025-12-31,1313,EPS,-0.61,基本每股盈餘
2025-12-31,6146,EPS,2.85,基本每股盈餘
2025-12-31,6147,Revenue,5395330000.0,營業收入
2025-12-31,1527,EPS,0.48,基本每股盈餘
2025-12-31,5274,EPS,31.69,基本每股盈餘
2025-12-31,6005,EPS,0.77,基本每股盈餘
2025-12-31,5512,Revenue,2087262000.0,營業收入
2025-12-31,1402,Revenue,68756008000.0,營業收入
2025-12-31,5876,EPS,0.5,基本每股盈餘（元）
2025-12-31,5525,Revenue,1945095000.0,營業收入
2025-12-31,1515,Revenue,1801132000.0,營業收入
2025-12-31,1516,EPS,-0.06,基本每股盈餘
2025-12-31,5522,Revenue,21500655000.0,營業收入
2025-12-31,5531,EPS,-0.15,基本每股盈餘
2025-12-31,1514,EPS,1.11,基本每股盈餘
2025-12-31,1519,EPS,5.31,基本每股盈餘
2025-12-31,5533,EPS,0.14,基本每股盈餘
2025-12-31,5521,EPS,0.15,基本每股盈餘
2025-12-31,1513,Revenue,7106089000.0,營業收入
2025-12-31,5534,Revenue,5268881000.0,營業收入
2025-12-31,1504,EPS,0.44,基本每股盈餘
2025-12-31,1521,Revenue,975723000.0,營業收入
2025-12-31,5536,EPS,8.07,基本每股盈餘
2025-12-31,5519,EPS,0.65,基本每股盈餘
2025-12-31,5538,Revenue,3328464000.0,營業收入
2025-12-31,1477,EPS,3.52,基本每股盈餘
2025-12-31,1522,EPS,0.55,基本每股盈餘
2025-12-31,5546,EPS,-1.07,基本每股盈餘
2025-12-31,1466,EPS,-0.46,基本每股盈餘
2025-12-31,5515,EPS,1.57,基本每股盈餘
2025-12-31,1312,EPS,-1.11,基本每股盈餘
2025-12-31,6194,EPS,0.35,基本每股盈餘
2025-12-31,1310,EPS,-0.43,基本每股盈餘
2025-12-31,5269,EPS,20.08,基本每股盈餘
2025-12-31,1532,EPS,0.17,基本每股盈餘
2025-12-31,1256,EPS,1.87,基本每股盈餘
2025-12-31,6274,EPS,3.76,基本每股盈餘
2025-12-31,4958,Revenue,56870104000.0,營業收入
2025-12-31,1236,EPS,-0.2,基本每股盈餘
2025-12-31,6277,Revenue,1380237000.0,營業收入
2025-12-31,1533,Revenue,1203600000.0,營業收入
2025-12-31,1234,EPS,0.43,基本每股盈餘
2025-12-31,4938,EPS,1.97,基本每股盈餘
2025-12-31,6278,Revenue,12087405000.0,營業收入
2025-12-31,1535,Revenue,2687201000.0,營業收入
2025-12-31,6285,EPS,2.06,基本每股盈餘
2025-12-31,1233,EPS,0.2,基本每股盈餘
2025-12-31,4919,EPS,-1.66,基本每股盈餘
2025-12-31,6409,Revenue,4637898000.0,營業收入
2025-12-31,1232,Revenue,5676638000.0,營業收入
2025-12-31,1536,EPS,-0.69,基本每股盈餘
2025-12-31,4906,Revenue,3585318000.0,營業收入
2025-12-31,6414,EPS,6.22,基本每股盈餘
2025-12-31,1229,EPS,0.57,基本每股盈餘
2025-12-31,4904,EPS,1.02,基本每股盈餘
2025-12-31,6271,EPS,2.23,基本每股盈餘
2025-12-31,1227,EPS,0.39,基本每股盈餘
2025-12-31,4960,EPS,-0.47,基本每股盈餘
2025-12-31,6269,EPS,-1.86,基本每股盈餘
2025-12-31,6214,Revenue,11372221000.0,營業收入
2025-12-31,1309,Revenue,3010873000.0,營業收入
2025-12-31,1528,EPS,0.18,基本每股盈餘
2025-12-31,6227,EPS,2.85,基本每股盈餘
2025-12-31,1308,EPS,-0.6,基本每股盈餘
2025-12-31,5009,EPS,0.9,基本每股盈餘
2025-12-31,6230,EPS,-1.14,基本每股盈餘
2025-12-31,6239,EPS,2.52,基本每股盈餘
2025-12-31,1529,EPS,0.04,基本每股盈餘
2025-12-31,1307,EPS,0.84,基本每股盈餘
2025-12-31,4968,Revenue,951933000.0,營業收入
2025-12-31,6244,Revenue,807986000.0,營業收入
2025-12-31,1305,Revenue,1835554000.0,營業收入
2025-12-31,6245,EPS,1.49,基本每股盈餘
2025-12-31,1530,EPS,0.36,基本每股盈餘
2025-12-31,4966,EPS,6.88,基本每股盈餘
2025-12-31,1304,Revenue,9940539000.0,營業收入
2025-12-31,6257,EPS,2.2,基本每股盈餘
2025-12-31,1531,EPS,0.11,基本每股盈餘
2025-12-31,4961,EPS,1.57,基本每股盈餘
2025-12-31,6263,Revenue,498243000.0,營業收入
2025-12-31,1301,EPS,-0.45,基本每股盈餘
2025-12-31,1303,Revenue,64466653000.0,營業收入
2025-12-31,2528,EPS,0.26,基本每股盈餘
2025-12-31,3260,EPS,13.1,基本每股盈餘
2025-12-31,3085,EPS,-0.1,基本每股盈餘
2025-12-31,2409,Revenue,70141567000.0,營業收入
2025-12-31,2059,EPS,36.88,基本每股盈餘
2025-12-31,2867,Revenue,39121039000.0,營業收入
2025-12-31,3105,EPS,2.43,基本每股盈餘
2025-12-31,2412,EPS,1.2,基本每股盈餘
2025-12-31,2061,EPS,0.11,基本每股盈餘
2025-12-31,3141,EPS,0.49,基本每股盈餘
2025-12-31,2049,EPS,1.3,基本每股盈餘
2025-12-31,3189,EPS,1.41,基本每股盈餘
2025-12-31,2421,Revenue,4917972000.0,營業收入
2025-12-31,2855,EPS,1.33,基本每股盈餘（元）
2025-12-31,2015,EPS,0.94,基本每股盈餘
2025-12-31,3209,Revenue,11927859000.0,營業收入
2025-12-31,2856,EPS,0.7,基本每股盈餘（元）
2025-12-31,2880,EPS,0.47,基本每股盈餘（元）
2025-12-31,3062,EPS,-0.79,基本每股盈餘
2025-12-31,2062,EPS,0.2,基本每股盈餘
2025-12-31,2397,EPS,0.01,基本每股盈餘
2025-12-31,2884,EPS,0.5,基本每股盈餘（元）
2025-12-31,2065,EPS,0.73,基本每股盈餘
2025-12-31,3051,EPS,0.46,基本每股盈餘
2025-12-31,2399,EPS,0.26,基本每股盈餘
2025-12-31,2064,EPS,0.21,基本每股盈餘
2025-12-31,3052,EPS,0.15,基本每股盈餘
2025-12-31,2883,EPS,0.65,基本每股盈餘（元）
2025-12-31,2406,Revenue,2331343000.0,營業收入
2025-12-31,2882,EPS,2.22,基本每股盈餘（元）
2025-12-31,3057,Revenue,166378000.0,營業收入
2025-12-31,2063,EPS,0.45,基本每股盈餘
2025-12-31,3059,Revenue,2165834000.0,營業收入
2025-12-31,2881,EPS,2.14,基本每股盈餘（元）
2025-12-31,2408,Revenue,30093618000.0,營業收入
2025-12-31,2852,Revenue,1880448000.0,營業收入
2025-12-31,2429,EPS,-0.48,基本每股盈餘
2025-12-31,2014,EPS,-0.19,基本每股盈餘
2025-12-31,3211,EPS,2.52,基本每股盈餘
2025-12-31,3406,EPS,10.43,基本每股盈餘
2025-12-31,2823,EPS,1.25,基本每股盈餘（元）
2025-12-31,2454,EPS,14.4,基本每股盈餘
2025-12-31,3443,EPS,8.65,基本每股盈餘
2025-12-31,2820,EPS,0.29,基本每股盈餘（元）
2025-12-31,2007,EPS,-0.7,基本每股盈餘
2025-12-31,3481,Revenue,56742277000.0,營業收入
2025-12-31,2455,EPS,1.05,基本每股盈餘
2025-12-31,2006,EPS,1.92,基本每股盈餘
2025-12-31,2816,Revenue,2975700000.0,營業收入
2025-12-31,3494,Revenue,213960000.0,營業收入
2025-12-31,2460,EPS,-0.41,基本每股盈餘
2025-12-31,2002,EPS,-0.02,基本每股盈餘
2025-12-31,3515,EPS,4.03,基本每股盈餘
2025-12-31,2812,EPS,0.4,基本每股盈餘（元）
2025-12-31,2008,Revenue,360433000.0,營業收入
2025-12-31,3050,Revenue,325117000.0,營業收入
2025-12-31,2449,EPS,1.84,基本每股盈餘
2025-12-31,3376,EPS,0.4,基本每股盈餘
2025-12-31,2851,Revenue,6934099000.0,營業收入
2025-12-31,2436,EPS,1.57,基本每股盈餘
2025-12-31,2013,EPS,0.92,基本每股盈餘
2025-12-31,3228,EPS,-0.53,基本每股盈餘
2025-12-31,2850,Revenue,5391837000.0,營業收入
2025-12-31,2439,EPS,1.59,基本每股盈餘
2025-12-31,3230,EPS,-0.45,基本每股盈餘
2025-12-31,2012,EPS,-0.05,基本每股盈餘
2025-12-31,3231,EPS,2.61,基本每股盈餘
2025-12-31,2849,EPS,0.21,基本每股盈餘（元）
2025-12-31,2441,EPS,1.13,基本每股盈餘
2025-12-31,2010,EPS,0.58,基本每股盈餘
2025-12-31,2838,EPS,0.38,基本每股盈餘（元）
2025-12-31,2353,Revenue,74359447000.0,營業收入
2025-12-31,2009,EPS,0.0,基本每股盈餘
2025-12-31,2834,EPS,0.25,基本每股盈餘（元）
2025-12-31,2809,EPS,1.09,基本每股盈餘（元）
2025-12-31,2103,EPS,0.32,基本每股盈餘
2025-12-31,2393,EPS,1.26,基本每股盈餘
2025-12-31,3031,EPS,0.2,基本每股盈餘
2025-12-31,2911,EPS,5.64,基本每股盈餘
2025-12-31,3032,Revenue,3058126000.0,營業收入
2025-12-31,2332,EPS,-0.42,基本每股盈餘
2025-12-31,2363,EPS,0.07,基本每股盈餘
2025-12-31,3033,Revenue,28019991000.0,營業收入
2025-12-31,2337,EPS,-0.15,基本每股盈餘
2025-12-31,2330,EPS,19.51,基本每股盈餘
2025-12-31,2910,EPS,0.33,基本每股盈餘
2025-12-31,2364,Revenue,342047000.0,營業收入
2025-12-31,2329,EPS,1.04,基本每股盈餘
2025-12-31,3035,EPS,0.8,基本每股盈餘
2025-12-31,2908,EPS,0.16,基本每股盈餘
2025-12-31,2327,EPS,3.29,基本每股盈餘
2025-12-31,3034,Revenue,22817209000.0,營業收入
2025-12-31,2357,Revenue,202923942000.0,營業收入
2025-12-31,2912,EPS,2.22,基本每股盈餘
2025-12-31,3030,EPS,2.9,基本每股盈餘
2025-12-31,2351,EPS,0.8,基本每股盈餘
2025-12-31,3014,EPS,1.89,基本每股盈餘
2025-12-31,3008,EPS,50.35,基本每股盈餘
2025-12-31,2354,EPS,0.64,基本每股盈餘
2025-12-31,2348,EPS,3.24,基本每股盈餘
2025-12-31,3016,Revenue,1064798000.0,營業收入
2025-12-31,3017,Revenue,47775002000.0,營業收入
2025-12-31,2923,Revenue,3353658000.0,營業收入
2025-12-31,2345,EPS,14.95,基本每股盈餘
2025-12-31,3023,EPS,2.96,基本每股盈餘
2025-12-31,2915,EPS,2.58,基本每股盈餘
2025-12-31,2344,Revenue,26625074000.0,營業收入
2025-12-31,3028,Revenue,11185037000.0,營業收入
2025-12-31,2356,EPS,0.57,基本每股盈餘
2025-12-31,2340,EPS,-0.68,基本每股盈餘
2025-12-31,3036,Revenue,342086747000.0,營業收入
2025-12-31,2905,EPS,0.18,基本每股盈餘
2025-12-31,2365,Revenue,244856000.0,營業收入
2025-12-31,3037,EPS,2.32,基本每股盈餘
2025-12-31,2208,EPS,0.17,基本每股盈餘
2025-12-31,3045,EPS,1.28,基本每股盈餘
2025-12-31,2889,EPS,0.16,基本每股盈餘（元）
2025-12-31,2383,EPS,10.44,基本每股盈餘
2025-12-31,2207,EPS,9.07,基本每股盈餘
2025-12-31,3046,EPS,0.68,基本每股盈餘
2025-12-31,2384,Revenue,25000.0,營業收入
2025-12-31,2388,EPS,1.22,基本每股盈餘
2025-12-31,2204,EPS,1.57,基本每股盈餘
2025-12-31,3047,Revenue,710776000.0,營業收入
2025-12-31,2887,EPS,0.61,基本每股盈餘（元）
2025-12-31,2886,EPS,0.45,基本每股盈餘（元）
2025-12-31,3048,EPS,0.87,基本每股盈餘
2025-12-31,2201,EPS,0.16,基本每股盈餘
2025-12-31,3049,EPS,0.02,基本每股盈餘
2025-12-31,2890,EPS,0.4,基本每股盈餘（元）
2025-12-31,2885,EPS,0.74,基本每股盈餘（元）
2025-12-31,3044,EPS,4.7,基本每股盈餘
2025-12-31,2382,Revenue,638637424000.0,營業收入
2025-12-31,2324,EPS,0.32,基本每股盈餘
2025-12-31,3038,EPS,0.28,基本每股盈餘
2025-12-31,2903,EPS,0.44,基本每股盈餘
2025-12-31,2317,EPS,3.23,基本每股盈餘
2025-12-31,3040,EPS,0.01,基本每股盈餘
2025-12-31,2368,EPS,5.86,基本每股盈餘
2025-12-31,1585,Revenue,74569000.0,營業收入
2025-12-31,2308,EPS,6.67,基本每股盈餘
2025-12-31,3041,Revenue,173887000.0,營業收入
2025-12-31,2892,EPS,0.36,基本每股盈餘（元）
